,0
8240,29.2325
8241,22.6925
8242,18.7525
8243,11.525
8244,8.0125
8245,5.8475
8246,3.1725
8247,1.2875
8248,0.3875
8249,0.025
8250,0.0
8251,0.0
8252,0.0
8253,0.0
8254,0.0
8255,0.0
8256,0.0
8257,0.0
8258,0.0
8259,0.0
8260,0.0
8261,0.0
8262,0.0
8263,0.0
8264,0.0
8265,0.0
8266,0.0
8267,0.0
8268,0.0
8269,0.0
8270,0.0
8271,0.0
8272,0.0
8273,0.0
8274,0.0
8275,0.0
8276,0.0
8277,0.265
8278,1.205
8279,2.635
8280,4.275
8281,6.415
8282,11.0025
8283,17.53
8284,24.6775
8285,31.945
8286,39.05
8287,46.0375
8288,52.815
8289,60.9025
8290,69.1075
8291,76.9875
8292,84.5725
8293,89.9325
8294,94.0525
8295,95.5725
8296,99.5275
8297,102.625
8298,105.6575
8299,108.8275
8300,103.28
8301,96.6075
8302,109.965
8303,116.255
8304,117.2125
8305,118.6175
8306,120.265
8307,122.505
8308,96.0025
8309,75.9275
8310,112.62
8311,124.335
8312,121.0525
8313,122.4675
8314,109.01
8315,121.01
8316,114.07
8317,91.845
8318,95.3125
8319,118.2925
8320,107.135
8321,106.925
8322,111.4575
8323,106.835
8324,98.685
8325,94.235
8326,84.3175
8327,39.4375
8328,57.0625
8329,85.0975
8330,55.46
8331,55.5725
8332,27.15
8333,30.4175
8334,20.0425
8335,20.305
8336,16.49
8337,15.61
8338,13.4575
8339,10.32
8340,8.8875
8341,4.61
8342,2.355
8343,0.72
8344,0.05
8345,0.0
8346,0.0
8347,0.0
8348,0.0
8349,0.0
8350,0.0
8351,0.0
8352,0.0
8353,0.0
8354,0.0
8355,0.0
8356,0.0
8357,0.0
8358,0.0
8359,0.0
8360,0.0
8361,0.0
8362,0.0
8363,0.0
8364,0.0
8365,0.0
8366,0.0
8367,0.0
8368,0.0
8369,0.0
8370,0.0
8371,0.0
8372,0.0
8373,0.05
8374,1.505
8375,2.955
8376,4.17
8377,7.79
8378,10.295
8379,11.355
8380,9.26
8381,5.6375
8382,16.665
8383,24.6275
8384,29.755
8385,53.42
8386,57.8175
8387,37.9225
8388,20.26
8389,28.3725
8390,44.36
8391,43.4225
8392,78.8075
8393,58.01
8394,64.0625
8395,77.5475
8396,44.225
8397,70.7725
8398,61.73
8399,123.32
8400,100.73
8401,102.9625
8402,86.3825
8403,72.455
8404,48.26
8405,33.23
8406,27.605
8407,40.1725
8408,67.315
8409,52.8525
8410,41.9275
8411,40.165
8412,60.375
8413,90.2325
8414,94.7175
8415,65.19
8416,61.2725
8417,76.31
8418,54.1575
8419,74.0225
8420,95.29
8421,77.6725
8422,81.11
8423,74.41
8424,91.7875
8425,71.1025
8426,30.955
8427,13.1525
8428,3.41
8429,26.8825
8430,25.84
8431,43.89
8432,34.1075
8433,26.4175
8434,18.695
8435,12.4075
8436,6.615
8437,4.385
8438,2.005
8439,0.7575
8440,0.0375
8441,0.0
8442,0.0
8443,0.0
8444,0.0
8445,0.0
8446,0.0
8447,0.0
8448,0.0
8449,0.0
8450,0.0
8451,0.0
8452,0.0
8453,0.0
8454,0.0
8455,0.0
8456,0.0
8457,0.0
8458,0.0
8459,0.0
8460,0.0
8461,0.0
8462,0.0
8463,0.0
8464,0.0
8465,0.0
8466,0.0
8467,0.0
8468,0.0
8469,0.0375
8470,0.1125
8471,1.18
8472,2.605
8473,2.8725
8474,6.235
8475,11.8525
8476,11.1225
8477,8.83
8478,13.255
8479,38.6875
8480,43.4425
8481,29.4375
8482,54.765
8483,18.3775
8484,33.225
8485,94.19
8486,67.145
8487,72.08
8488,57.97
8489,95.9125
8490,85.4675
8491,92.39
8492,82.325
8493,85.16
8494,86.4475
8495,82.4125
8496,91.4025
8497,80.9325
8498,81.695
8499,85.185
8500,94.41
8501,117.4125
8502,116.205
8503,114.57
8504,128.5725
8505,129.165
8506,127.295
8507,131.4875
8508,129.84
8509,128.03
8510,125.5475
8511,122.725
8512,116.6825
8513,97.0
8514,118.705
8515,112.74
8516,110.2225
8517,106.2775
8518,100.655
8519,96.215
8520,94.37
8521,89.9025
8522,85.0025
8523,77.55
8524,69.3
8525,60.5375
8526,52.065
8527,43.18
8528,34.6475
8529,30.8575
8530,22.0125
8531,14.055
8532,9.74
8533,4.32
8534,1.9975
8535,1.02
8536,0.1825
8537,0.0
8538,0.0
8539,0.0
8540,0.0
8541,0.0
8542,0.0
8543,0.0
8544,0.0
8545,0.0
8546,0.0
8547,0.0
8548,0.0
8549,0.0
8550,0.0
8551,0.0
8552,0.0
8553,0.0
8554,0.0
8555,0.0
8556,0.0
8557,0.0
8558,0.0
8559,0.0
8560,0.0
8561,0.0
8562,0.0
8563,0.0
8564,0.0
8565,0.0875
8566,1.185
8567,2.005
8568,3.2425
8569,5.05
8570,3.57
8571,13.6925
8572,14.9675
8573,16.4175
8574,7.75
8575,6.805
8576,16.8325
8577,44.0325
8578,27.1225
8579,51.3
8580,53.0
8581,67.7025
8582,55.81
8583,58.5
8584,57.4025
8585,67.36
8586,79.06
8587,97.77
8588,35.6825
8589,35.3325
8590,64.42
8591,67.18
8592,80.9475
8593,74.67
8594,101.53
8595,70.6525
8596,70.8225
8597,100.4975
8598,49.445
8599,21.5775
8600,29.6675
8601,35.5625
8602,65.01
8603,82.6875
8604,84.8025
8605,34.945
8606,21.1575
8607,24.89
8608,37.1725
8609,78.295
8610,100.3175
8611,114.7875
8612,82.8375
8613,74.7425
8614,92.9575
8615,81.04
8616,46.4175
8617,51.525
8618,48.235
8619,57.27
8620,38.1275
8621,44.785
8622,55.55
8623,45.1375
8624,46.0425
8625,34.955
8626,24.875
8627,13.6525
8628,8.465
8629,5.075
8630,2.0475
8631,0.1775
8632,0.0
8633,0.0
8634,0.0
8635,0.0
8636,0.0
8637,0.0
8638,0.0
8639,0.0
8640,0.0
8641,0.0
8642,0.0
8643,0.0
8644,0.0
8645,0.0
8646,0.0
8647,0.0
8648,0.0
8649,0.0
8650,0.0
8651,0.0
8652,0.0
8653,0.0
8654,0.0
8655,0.0
8656,0.0
8657,0.0
8658,0.0
8659,0.0
8660,0.0
8661,0.0125
8662,0.05
8663,0.025
8664,0.05
8665,0.445
8666,0.49
8667,2.7575
8668,2.1325
8669,3.6825
8670,11.6475
8671,9.9725
8672,11.565
8673,36.86
8674,28.415
8675,34.36
8676,83.6725
8677,91.3775
8678,79.9125
8679,80.1
8680,109.065
8681,97.8975
8682,48.1
8683,77.69
8684,40.5275
8685,91.62
8686,110.105
8687,93.065
8688,92.0475
8689,75.175
8690,55.7125
8691,84.07
8692,94.2825
8693,94.735
8694,84.46
8695,76.685
8696,79.205
8697,58.4575
8698,63.4325
8699,24.635
8700,29.015
8701,27.7725
8702,27.215
8703,28.8175
8704,27.7375
8705,19.4725
8706,31.7275
8707,25.8825
8708,32.36
8709,18.8575
8710,16.0175
8711,16.325
8712,11.915
8713,12.1
8714,13.795
8715,6.6875
8716,9.28
8717,13.72
8718,18.9425
8719,5.2275
8720,3.0125
8721,5.6675
8722,6.5425
8723,6.3
8724,2.2475
8725,0.1575
8726,0.0875
8727,0.0125
8728,0.0
8729,0.0
8730,0.0
8731,0.0
8732,0.0
8733,0.0
8734,0.0
8735,0.0
8736,0.0
8737,0.0
8738,0.0
8739,0.0
8740,0.0
8741,0.0
8742,0.0
8743,0.0
8744,0.0
8745,0.0
8746,0.0
8747,0.0
8748,0.0
8749,0.0
8750,0.0
8751,0.0
8752,0.0
8753,0.0
8754,0.0
8755,0.0
8756,0.0
8757,0.0
8758,0.0
8759,0.375
8760,0.8475
8761,2.24
8762,2.4
8763,3.32
8764,7.4725
8765,13.165
8766,24.79
8767,7.3575
8768,12.37
8769,21.9475
8770,39.44
8771,36.485
8772,31.8975
8773,37.58
8774,30.255
8775,55.3125
8776,79.635
8777,61.7475
8778,62.18
8779,73.8175
8780,65.46
8781,72.3825
8782,101.45
8783,87.765
8784,80.8925
8785,87.8825
8786,82.9
8787,67.6825
8788,83.605
8789,103.6975
8790,84.22
8791,84.5975
8792,76.8125
8793,91.8275
8794,91.8925
8795,84.4625
8796,118.435
8797,110.1825
8798,123.5975
8799,114.975
8800,116.595
8801,113.805
8802,108.2675
8803,112.73
8804,106.32
8805,106.39
8806,92.7675
8807,75.9675
8808,72.2325
8809,92.2625
8810,90.3325
8811,78.0725
8812,57.1075
8813,62.155
8814,52.1525
8815,38.7075
8816,29.76
8817,26.3175
8818,20.55
8819,14.38
8820,6.9075
8821,5.405
8822,2.495
8823,1.5625
8824,0.7575
8825,0.0625
8826,0.0
8827,0.0
8828,0.0
8829,0.0
8830,0.0
8831,0.0
8832,0.0
8833,0.0
8834,0.0
8835,0.0
8836,0.0
8837,0.0
8838,0.0
8839,0.0
8840,0.0
8841,0.0
8842,0.0
8843,0.0
8844,0.0
8845,0.0
8846,0.0
8847,0.0
8848,0.0
8849,0.0
8850,0.0
8851,0.0
8852,0.0
8853,0.0
8854,0.0
8855,0.265
8856,0.7775
8857,1.1225
8858,2.1625
8859,1.645
8860,5.6075
8861,9.87
8862,7.2675
8863,13.5125
8864,19.4625
8865,24.0
8866,24.0725
8867,57.19
8868,47.5075
8869,35.5375
8870,40.4925
8871,47.54
8872,67.8025
8873,75.33
8874,89.01
8875,83.89
8876,79.395
8877,81.0475
8878,91.0275
8879,103.975
8880,98.6725
8881,98.21
8882,70.9675
8883,75.4175
8884,92.3775
8885,107.3075
8886,108.7025
8887,117.9975
8888,107.895
8889,121.07
8890,111.9825
8891,91.4525
8892,109.35
8893,129.685
8894,128.575
8895,121.875
8896,102.17
8897,96.6925
8898,103.805
8899,111.0425
8900,84.265
8901,99.9075
8902,75.9525
8903,93.0025
8904,73.065
8905,39.9375
8906,52.32
8907,50.9375
8908,60.255
8909,44.3725
8910,43.075
8911,33.135
8912,29.89
8913,28.325
8914,11.145
8915,13.6625
8916,13.115
8917,6.0525
8918,2.375
8919,0.95
8920,0.2775
8921,0.0
8922,0.0
8923,0.0
8924,0.0
8925,0.0
8926,0.0
8927,0.0
8928,0.0
8929,0.0
8930,0.0
8931,0.0
8932,0.0
8933,0.0
8934,0.0
8935,0.0
8936,0.0
8937,0.0
8938,0.0
8939,0.0
8940,0.0
8941,0.0
8942,0.0
8943,0.0
8944,0.0
8945,0.0
8946,0.0
8947,0.0
8948,0.0
8949,0.05
8950,0.6175
8951,2.085
8952,4.845
8953,8.3525
8954,8.3675
8955,12.67
8956,12.5675
8957,19.39
8958,46.19
8959,39.185
8960,32.3625
8961,40.265
8962,32.26
8963,72.675
8964,55.3375
8965,98.02
8966,83.14
8967,84.855
8968,64.2275
8969,56.3625
8970,52.935
8971,30.7325
8972,37.835
8973,27.0275
8974,43.1725
8975,82.3375
8976,76.73
8977,68.6125
8978,113.855
8979,115.095
8980,126.7375
8981,124.2675
8982,131.3875
8983,130.515
8984,131.0075
8985,131.08
8986,130.9475
8987,129.4775
8988,129.8425
8989,129.1375
8990,118.5
8991,117.525
8992,84.97
8993,116.7275
8994,88.98
8995,91.67
8996,85.085
8997,95.685
8998,100.205
8999,82.555
9000,45.0
9001,56.47
9002,88.065
9003,78.0875
9004,55.095
9005,61.7075
9006,51.7525
9007,34.5275
9008,18.3475
9009,14.4075
9010,15.52
9011,10.365
9012,9.515
9013,7.6
9014,2.7
9015,0.7125
9016,0.095
9017,0.0
9018,0.0
9019,0.0
9020,0.0
9021,0.0
9022,0.0
9023,0.0
9024,0.0
9025,0.0
9026,0.0
9027,0.0
9028,0.0
9029,0.0
9030,0.0
9031,0.0
9032,0.0
9033,0.0
9034,0.0
9035,0.0
9036,0.0
9037,0.0
9038,0.0
9039,0.0
9040,0.0
9041,0.0
9042,0.0
9043,0.0
9044,0.0
9045,0.0
9046,0.0
9047,0.05
9048,0.5275
9049,0.7775
9050,1.2375
9051,2.17
9052,3.46
9053,4.885
9054,7.7725
9055,10.4175
9056,10.14
9057,10.655
9058,16.4425
9059,15.0075
9060,11.6525
9061,11.13
9062,11.8725
9063,15.265
9064,15.4925
9065,18.075
9066,23.2175
9067,26.6425
9068,22.9
9069,22.3725
9070,24.7375
9071,24.525
9072,41.635
9073,38.76
9074,40.1725
9075,36.855
9076,27.68
9077,31.7625
9078,30.045
9079,27.3475
9080,30.8125
9081,30.5275
9082,20.03
9083,28.685
9084,33.9125
9085,26.93
9086,16.2625
9087,16.065
9088,20.34
9089,18.9425
9090,15.69
9091,16.6875
9092,18.4225
9093,15.5075
9094,18.8925
9095,12.5325
9096,10.3525
9097,9.1775
9098,10.32
9099,7.41
9100,6.0225
9101,3.18
9102,3.8625
9103,2.2725
9104,4.295
9105,2.1375
9106,2.51
9107,2.38
9108,1.295
9109,0.3425
9110,0.025
9111,0.0
9112,0.0
9113,0.0
9114,0.0
9115,0.0
9116,0.0
9117,0.0
9118,0.0
9119,0.0
9120,0.0
9121,0.0
9122,0.0
9123,0.0
9124,0.0
9125,0.0
9126,0.0
9127,0.0
9128,0.0
9129,0.0
9130,0.0
9131,0.0
9132,0.0
9133,0.0
9134,0.0
9135,0.0
9136,0.0
9137,0.0
9138,0.0
9139,0.0
9140,0.0
9141,0.0
9142,0.0
9143,0.0
9144,0.195
9145,0.5925
9146,1.55
9147,1.97
9148,4.36
9149,4.22
9150,3.715
9151,4.7775
9152,5.49
9153,6.125
9154,8.5275
9155,12.17
9156,10.5825
9157,16.2325
9158,16.3925
9159,20.0175
9160,29.2975
9161,34.9175
9162,50.2175
9163,48.96
9164,48.57
9165,58.525
9166,55.68
9167,73.13
9168,84.4175
9169,104.165
9170,84.25
9171,92.6575
9172,81.485
9173,69.45
9174,67.9875
9175,80.4875
9176,109.2725
9177,118.455
9178,114.77
9179,116.775
9180,112.1375
9181,106.465
9182,116.2925
9183,113.7475
9184,121.2125
9185,89.565
9186,91.145
9187,55.645
9188,72.9375
9189,62.1375
9190,54.0675
9191,71.865
9192,83.46
9193,53.3375
9194,68.31
9195,47.985
9196,51.2975
9197,59.29
9198,46.7325
9199,38.205
9200,21.085
9201,25.095
9202,24.7625
9203,16.795
9204,6.6675
9205,3.1475
9206,2.08
9207,0.56
9208,0.0625
9209,0.0
9210,0.0
9211,0.0
9212,0.0
9213,0.0
9214,0.0
9215,0.0
9216,0.0
9217,0.0
9218,0.0
9219,0.0
9220,0.0
9221,0.0
9222,0.0
9223,0.0
9224,0.0
9225,0.0
9226,0.0
9227,0.0
9228,0.0
9229,0.0
9230,0.0
9231,0.0
9232,0.0
9233,0.0
9234,0.0
9235,0.0
9236,0.0
9237,0.0
9238,0.2975
9239,1.2625
9240,1.9325
9241,3.2375
9242,6.7675
9243,8.315
9244,12.38
9245,16.9575
9246,26.8125
9247,55.1675
9248,50.96
9249,44.4075
9250,32.3175
9251,32.3475
9252,42.275
9253,52.63
9254,45.85
9255,53.845
9256,54.0525
9257,57.995
9258,74.785
9259,85.1
9260,65.4375
9261,65.7775
9262,54.1375
9263,70.3225
9264,71.6575
9265,46.52
9266,91.0025
9267,110.335
9268,88.345
9269,48.03
9270,67.5125
9271,104.935
9272,132.0975
9273,124.3175
9274,81.375
9275,96.14
9276,100.8225
9277,79.2525
9278,69.1975
9279,38.5325
9280,18.87
9281,30.5475
9282,44.4425
9283,54.365
9284,59.485
9285,46.1825
9286,78.38
9287,96.65
9288,95.9225
9289,86.2525
9290,78.025
9291,66.26
9292,49.4175
9293,40.4175
9294,35.795
9295,44.025
9296,12.245
9297,14.28
9298,15.61
9299,22.4
9300,6.51
9301,4.615
9302,3.0875
9303,1.205
9304,0.2025
9305,0.0
9306,0.0
9307,0.0
9308,0.0
9309,0.0
9310,0.0
9311,0.0
9312,0.0
9313,0.0
9314,0.0
9315,0.0
9316,0.0
9317,0.0
9318,0.0
9319,0.0
9320,0.0
9321,0.0
9322,0.0
9323,0.0
9324,0.0
9325,0.0
9326,0.0
9327,0.0
9328,0.0
9329,0.0
9330,0.0
9331,0.0
9332,0.0
9333,0.0
9334,0.0
9335,0.265
9336,0.6825
9337,2.0925
9338,5.8175
9339,8.5625
9340,23.6275
9341,31.055
9342,40.46
9343,44.14
9344,32.6775
9345,35.74
9346,64.29
9347,78.2475
9348,83.29
9349,89.18
9350,92.905
9351,72.055
9352,77.0725
9353,85.5425
9354,90.525
9355,96.2875
9356,97.3475
9357,118.605
9358,121.1675
9359,126.1375
9360,125.91
9361,127.1625
9362,130.2325
9363,122.19
9364,129.395
9365,120.37
9366,114.11
9367,115.97
9368,114.39
9369,97.6625
9370,112.575
9371,115.75
9372,113.6725
9373,107.6575
9374,108.22
9375,108.6375
9376,115.2875
9377,101.6775
9378,81.7
9379,74.16
9380,74.525
9381,70.595
9382,65.365
9383,73.5075
9384,49.87
9385,42.1575
9386,37.2975
9387,19.4225
9388,12.7225
9389,12.575
9390,13.265
9391,10.6925
9392,8.7475
9393,4.5075
9394,4.1375
9395,5.0625
9396,3.46
9397,4.175
9398,0.2275
9399,0.0
9400,0.0
9401,0.0
9402,0.0
9403,0.0
9404,0.0
9405,0.0
9406,0.0
9407,0.0
9408,0.0
9409,0.0
9410,0.0
9411,0.0
9412,0.0
9413,0.0
9414,0.0
9415,0.0
9416,0.0
9417,0.0
9418,0.0
9419,0.0
9420,0.0
9421,0.0
9422,0.0
9423,0.0
9424,0.0
9425,0.0
9426,0.0
9427,0.0
9428,0.0
9429,0.0
9430,0.0
9431,0.0375
9432,0.54
9433,2.27
9434,2.2675
9435,6.08
9436,9.7975
9437,10.5475
9438,15.94
9439,22.3425
9440,24.19
9441,17.4125
9442,15.375
9443,15.33
9444,18.965
9445,12.08
9446,15.0425
9447,11.2375
9448,18.42
9449,33.925
9450,30.5125
9451,36.0525
9452,24.2975
9453,15.215
9454,24.7575
9455,51.855
9456,25.965
9457,29.225
9458,33.7475
9459,77.5475
9460,58.54
9461,52.7225
9462,47.4275
9463,72.285
9464,52.295
9465,64.2925
9466,55.365
9467,49.0025
9468,65.1775
9469,59.1975
9470,63.7625
9471,54.3825
9472,48.69
9473,50.79
9474,47.395
9475,61.4225
9476,66.255
9477,62.28
9478,46.8175
9479,66.6875
9480,39.7125
9481,39.3875
9482,27.0525
9483,22.6925
9484,21.125
9485,30.3925
9486,21.07
9487,13.8075
9488,9.3475
9489,9.3025
9490,7.265
9491,4.0925
9492,2.4125
9493,0.9625
9494,0.0875
9495,0.0125
9496,0.0
9497,0.0
9498,0.0
9499,0.0
9500,0.0
9501,0.0
9502,0.0
9503,0.0
9504,0.0
9505,0.0
9506,0.0
9507,0.0
9508,0.0
9509,0.0
9510,0.0
9511,0.0
9512,0.0
9513,0.0
9514,0.0
9515,0.0
9516,0.0
9517,0.0
9518,0.0
9519,0.0
9520,0.0
9521,0.0
9522,0.0
9523,0.0
9524,0.0
9525,0.0
9526,0.0
9527,0.0
9528,0.0
9529,0.1125
9530,1.25
9531,1.8825
9532,1.1025
9533,2.0475
9534,5.0575
9535,5.4875
9536,2.49
9537,3.4925
9538,4.3525
9539,8.7025
9540,10.375
9541,15.735
9542,14.735
9543,20.4775
9544,15.6075
9545,34.3325
9546,47.54
9547,30.455
9548,28.27
9549,31.7275
9550,29.56
9551,34.2225
9552,33.8075
9553,36.92
9554,25.98
9555,27.4725
9556,30.665
9557,34.55
9558,32.4
9559,24.9275
9560,28.025
9561,23.43
9562,25.885
9563,36.54
9564,34.63
9565,36.8425
9566,32.37
9567,19.9025
9568,16.25
9569,17.9225
9570,23.1525
9571,20.725
9572,18.385
9573,22.9675
9574,29.1025
9575,31.4075
9576,34.8825
9577,29.425
9578,23.965
9579,15.0775
9580,11.0925
9581,10.2575
9582,11.2375
9583,10.475
9584,11.095
9585,5.5675
9586,3.8175
9587,3.7925
9588,2.8025
9589,3.115
9590,1.505
9591,0.1325
9592,0.0
9593,0.0
9594,0.0
9595,0.0
9596,0.0
9597,0.0
9598,0.0
9599,0.0
9600,0.0
9601,0.0
9602,0.0
9603,0.0
9604,0.0
9605,0.0
9606,0.0
9607,0.0
9608,0.0
9609,0.0
9610,0.0
9611,0.0
9612,0.0
9613,0.0
9614,0.0
9615,0.0
9616,0.0
9617,0.0
9618,0.0
9619,0.0
9620,0.0
9621,0.0
9622,0.0
9623,0.075
9624,0.2525
9625,1.0825
9626,2.71
9627,5.175
9628,8.745
9629,11.4475
9630,12.0675
9631,15.92
9632,11.075
9633,8.765
9634,8.915
9635,14.8
9636,20.385
9637,18.705
9638,13.07
9639,13.765
9640,12.3925
9641,22.5925
9642,36.3775
9643,47.3775
9644,45.06
9645,47.05
9646,43.6425
9647,51.945
9648,86.63
9649,83.22
9650,89.8925
9651,83.0175
9652,82.98
9653,93.82
9654,106.2775
9655,117.42
9656,117.81
9657,114.3625
9658,129.1175
9659,118.3925
9660,122.895
9661,129.865
9662,118.565
9663,101.0925
9664,107.8825
9665,107.5
9666,71.2825
9667,82.905
9668,71.86
9669,43.2325
9670,73.71
9671,58.035
9672,50.915
9673,48.885
9674,37.4475
9675,42.23
9676,23.55
9677,18.7225
9678,14.8075
9679,15.735
9680,13.1425
9681,14.0175
9682,13.34
9683,11.465
9684,6.85
9685,3.65
9686,2.1125
9687,0.9175
9688,0.145
9689,0.0
9690,0.0
9691,0.0
9692,0.0
9693,0.0
9694,0.0
9695,0.0
9696,0.0
9697,0.0
9698,0.0
9699,0.0
9700,0.0
9701,0.0
9702,0.0
9703,0.0
9704,0.0
9705,0.0
9706,0.0
9707,0.0
9708,0.0
9709,0.0
9710,0.0
9711,0.0
9712,0.0
9713,0.0
9714,0.0
9715,0.0
9716,0.0
9717,0.0125
9718,0.4125
9719,2.1625
9720,3.9125
9721,4.6175
9722,6.8075
9723,13.2025
9724,21.85
9725,28.13
9726,50.9575
9727,61.2875
9728,47.44
9729,22.4925
9730,19.825
9731,34.9825
9732,11.77
9733,20.5775
9734,72.8675
9735,71.625
9736,86.7275
9737,98.85
9738,113.6875
9739,113.71
9740,95.805
9741,97.9275
9742,68.265
9743,84.9425
9744,124.155
9745,109.25
9746,112.205
9747,123.705
9748,105.23
9749,107.745
9750,90.1675
9751,68.69
9752,103.5925
9753,113.3725
9754,117.135
9755,115.52
9756,96.84
9757,85.8925
9758,99.5875
9759,88.605
9760,69.1475
9761,54.165
9762,57.65
9763,53.9
9764,77.8125
9765,86.875
9766,78.665
9767,66.325
9768,80.7075
9769,43.7175
9770,37.7825
9771,32.785
9772,31.5925
9773,24.535
9774,20.9125
9775,25.875
9776,23.3575
9777,20.7125
9778,18.4
9779,12.48
9780,7.1925
9781,3.5225
9782,2.1375
9783,0.9625
9784,0.1325
9785,0.0
9786,0.0
9787,0.0
9788,0.0
9789,0.0
9790,0.0
9791,0.0
9792,0.0
9793,0.0
9794,0.0
9795,0.0
9796,0.0
9797,0.0
9798,0.0
9799,0.0
9800,0.0
9801,0.0
9802,0.0
9803,0.0
9804,0.0
9805,0.0
9806,0.0
9807,0.0
9808,0.0
9809,0.0
9810,0.0
9811,0.0
9812,0.0
9813,0.0125
9814,0.3925
9815,1.4725
9816,2.75
9817,4.0025
9818,6.9275
9819,17.3525
9820,20.44
9821,28.1125
9822,38.1625
9823,46.47
9824,54.65
9825,62.5775
9826,72.1675
9827,85.745
9828,88.945
9829,91.595
9830,98.2475
9831,102.5875
9832,108.9075
9833,114.075
9834,112.035
9835,110.3225
9836,49.62
9837,40.4275
9838,49.63
9839,78.0925
9840,84.81
9841,101.03
9842,94.05
9843,107.7875
9844,113.0975
9845,126.25
9846,129.36
9847,131.4075
9848,133.6175
9849,132.2475
9850,131.3975
9851,128.485
9852,124.56
9853,124.0
9854,121.925
9855,115.47
9856,107.25
9857,106.275
9858,111.605
9859,103.135
9860,99.4025
9861,102.195
9862,96.545
9863,86.245
9864,82.5425
9865,78.885
9866,74.525
9867,65.335
9868,70.36
9869,57.65
9870,44.6425
9871,35.9175
9872,30.055
9873,22.29
9874,17.1875
9875,12.34
9876,9.5575
9877,7.035
9878,3.6625
9879,1.295
9880,0.2275
9881,0.0
9882,0.0
9883,0.0
9884,0.0
9885,0.0
9886,0.0
9887,0.0
9888,0.0
9889,0.0
9890,0.0
9891,0.0
9892,0.0
9893,0.0
9894,0.0
9895,0.0
9896,0.0
9897,0.0
9898,0.0
9899,0.0
9900,0.0
9901,0.0
9902,0.0
9903,0.0
9904,0.0
9905,0.0
9906,0.0
9907,0.0
9908,0.0
9909,0.0
9910,0.285
9911,1.345
9912,2.6475
9913,4.0875
9914,6.6975
9915,12.7075
9916,20.065
9917,28.455
9918,35.7525
9919,44.5175
9920,52.715
9921,60.5925
9922,68.8975
9923,77.05
9924,84.525
9925,88.9825
9926,93.5325
9927,98.1125
9928,101.3875
9929,104.7375
9930,107.82
9931,111.105
9932,113.5525
9933,115.9775
9934,117.92
9935,119.685
9936,121.9225
9937,122.91
9938,123.7725
9939,125.2025
9940,126.9375
9941,126.9775
9942,126.2575
9943,127.1675
9944,127.195
9945,127.065
9946,126.7575
9947,125.3675
9948,124.1075
9949,122.9325
9950,121.2175
9951,119.755
9952,117.0825
9953,114.27
9954,112.275
9955,109.495
9956,106.425
9957,103.1
9958,100.0425
9959,95.0375
9960,91.205
9961,87.3125
9962,80.805
9963,72.695
9964,49.475
9965,56.5475
9966,40.59
9967,25.545
9968,22.9925
9969,19.3625
9970,10.4025
9971,8.89
9972,5.9375
9973,2.2525
9974,0.95
9975,0.3175
9976,0.0125
9977,0.0
9978,0.0
9979,0.0
9980,0.0
9981,0.0
9982,0.0
9983,0.0
9984,0.0
9985,0.0
9986,0.0
9987,0.0
9988,0.0
9989,0.0
9990,0.0
9991,0.0
9992,0.0
9993,0.0
9994,0.0
9995,0.0
9996,0.0
9997,0.0
9998,0.0
9999,0.0
10000,0.0
10001,0.0
10002,0.0
10003,0.0
10004,0.0
10005,0.0
10006,0.0
10007,0.1
10008,1.1725
10009,2.86
10010,3.55
10011,5.235
10012,5.785
10013,9.39
10014,13.485
10015,14.0875
10016,21.04
10017,39.7675
10018,33.07
10019,35.8775
10020,26.275
10021,9.9275
10022,8.4775
10023,10.79
10024,12.665
10025,20.2925
10026,16.405
10027,26.09
10028,28.6675
10029,17.88
10030,31.415
10031,32.84
10032,30.39
10033,15.6675
10034,16.7525
10035,21.8325
10036,20.1
10037,16.7425
10038,11.685
10039,20.265
10040,23.1475
10041,26.7525
10042,20.7425
10043,19.4375
10044,29.8875
10045,25.8575
10046,44.57
10047,48.585
10048,43.62
10049,28.74
10050,29.7475
10051,31.055
10052,24.3425
10053,24.905
10054,26.62
10055,22.285
10056,26.5675
10057,20.235
10058,13.68
10059,11.8875
10060,12.9325
10061,11.03
10062,8.7825
10063,6.275
10064,6.82
10065,8.375
10066,5.645
10067,6.425
10068,4.865
10069,2.475
10070,1.345
10071,0.435
10072,0.0
10073,0.0
10074,0.0
10075,0.0
10076,0.0
10077,0.0
10078,0.0
10079,0.0
10080,0.0
10081,0.0
10082,0.0
10083,0.0
10084,0.0
10085,0.0
10086,0.0
10087,0.0
10088,0.0
10089,0.0
10090,0.0
10091,0.0
10092,0.0
10093,0.0
10094,0.0
10095,0.0
10096,0.0
10097,0.0
10098,0.0
10099,0.0
10100,0.0
10101,0.0
10102,0.0
10103,0.1875
10104,0.935
10105,2.825
10106,5.2275
10107,5.8475
10108,5.7875
10109,12.155
10110,9.4725
10111,8.36
10112,18.615
10113,40.4025
10114,48.5125
10115,38.41
10116,43.6475
10117,21.585
10118,22.62
10119,54.915
10120,40.51
10121,65.455
10122,70.6275
10123,51.12
10124,88.4075
10125,73.6775
10126,124.0575
10127,86.2975
10128,79.5725
10129,117.255
10130,92.2475
10131,97.355
10132,109.01
10133,104.895
10134,97.9575
10135,97.74
10136,116.905
10137,114.8675
10138,100.31
10139,91.525
10140,55.625
10141,42.545
10142,57.975
10143,71.935
10144,114.17
10145,118.55
10146,115.695
10147,111.4375
